,comment_text,Sub1_Toxic
1915,"Ich fand sie unsicher und unglaubwürdig. Z.B. hat sie von "" nur Männern"" in den GRÜNEN-Gründung sjahren gefaselt. Ähhh? Petra Kelly war DIE treibende Kraft. Ich würde mich ständig schlecht fühlen wenn ich nur wg. der Frauen quote Kandidatin wäre....und mal so grundsätzlich. 16 Jahre Frau war doch gerade? 😗🙄",1
1916,"Liebe Nutzer*innen, wir freuen uns auf einen spannenden Austausch und gute Gespräche.",0
1917,Steuer Oasen liegen nicht nur in der Karibik.....,1
1918,Wo zum Teufel ist Lauterbach? 😂😂,1
1919,"Wohlstand ist immer für jeden etwas anderes. Für mich zb Beispiel bedeutet Wohlstand das ich mein Haus weiterhin bezahlen kann, mir das Auto, welches ich wegen kranke Familienangehör igen brauche weiter halten und betanken kann. Wohlstand bedeutet aber nicht, durch die Welt zu fliegen, Luxus Gegenstände und zig Luxus Autos zu besitzen denn das ist Reichtum. Leider leben viel zu viele im Armut und genau das wird von allen Politikern gerne übersehen da für die nur der obere Mittelstand zählt. Übrigens, Wohlstand bedeutet für mich auch, dass wir weiterhin ärztliche Betreuung haben und uns die Medikamente noch leisten können. Die Frage ist da nur, wie lange gibt es für den Mittelstand noch Wohlstand? Ich befürchte, dass wir ab September viel davon einbüßen werden wenn wir eine Grüne Kanzlerin bekommen.",0
1920,"Söder umarmt lieber Bäume, Anstatt konsequent seinen Flüchlingskurs weiter zu machen....., dann brauchts keine AFD.......Konse rvativ denken und zum Wohle seiner Bayern....er führt zum Wohle von sich.....denkt er.🥴",1
1921,"erinnert euch an das letzte Jahr, da war das ähnlich, bitte weiter vorsichtig sein.",0
1922,"Die politische Situation in Mali ist seit 2012 von zunehmender Instabilität geprägt. Die meist islamistisch motivierte Gewalt hat in den vergangenen Jahren auch die benachbarten Länder in der Sahel-Zone erreicht. Tausende Soldat*innen und Zivilist*innen wurden in der Krisenregion getötet, Hunderttausende mussten aus ihrer Heimat fliehen.",0
1923,Wo war er denn die gesamte Zeit?,0
1924,"Liebe Nutzer*innen, wir freuen uns über die rege Beteiligung an dieser Diskussion. Bitte bleiben Sie aber fair und respektvoll untereinander und auch gegenüber unseren Gästen – danke.",0
1925,Auch bei Corona.,0
1926,"Das glaube ich nicht! Die kleben doch alle auf ihren Stühlen! Merkel geht doch auch nicht und die Giffey wäre auch nicht gegangen,aber sie will trotz jahrelanger Lüge, Bürgermeisterin von Berlin werden",1
1927,„Ein Land in dem wir gut und gerne leben“ Zitat: Ende,0
1928,"Ja der Bundesgesundhei tsexperte, heute schon Steuern zurückgezahlt!",1
1929,Und wieder eine Runde Narkose für die Hirnlose Bevölkerung!,1
1930,"Ist was Wahres dran...  Mit den Impfstoffen ist es gefühlt so wie mit Getränken auf einer Party. Biontech ist der heiße Scheiß, den alle haben wollen. Astra Zeneca ist wie Öttinger Bier, knallt auch, trinkst Du aber nur, wenn nix anderes mehr da ist. Moderna schmeckt nicht schlecht, kennt aber keiner. Sputnik ist der Absinth, den spät am Abend noch ein paar Freaks mitbringen. Soll knallen, aber Du hast mal gehört, dass man davon blind werden kann. Die Typen die zur Tanke gefahren sind um Johnson & Johnson zu holen sind noch nicht zurück.",1
1931,Endlich aktuell Thema.,0
1932,"Armut und Reichtum sind relativ. Um sich um seine Kinder zu kümmern, braucht man kein Geld, sondern vor allem Zeit und Überschuss. Arm ist, wer sich diese Zeit nicht nehmen kann, weil er zwei Jobs annehmen muss, um für Essen, Miete und Sonstiges zu sorgen, statt wertvolle Zeit mit seinen Kindern verbringen zu können. Das aber, ist in einem der reichsten Länder dieser Erde, in Deutschland nicht möglich, weil dem Staat die Kinder weniger Wert sind als jede Arbeitskraft, so scheint es. Schade!",0
1933,"Liebe Nutzer*innen, aus aktuellem Anlass haben wir das Thema geändert. In der Sendung wird das Thema ""Stopp für AstraZeneca: Impfplan gescheitert?"" diskutiert.",0
1934,"Cuando una idea predomina en una nación, significa ACEPTACIÓN,  luego, debe darse por terminada las diferencias y esperar los efectos de la experiencia,  ella les dará respuesta negativa o positiva, de tal manera, que el pueblo determinará proseguir o cambiar.",0
1935,"Die Ursache des teilweisen Einsturzes ist weiter ein Rätsel. Der als Champlain Towers South bekannte Wohnkomplex stammt aus den 1980er Jahren. Am Wochenende wurde ein von einer externen Firma verfasster Inspektionsberi cht aus dem Jahr 2018 öffentlich, in dem Experten mehrere Mängel, darunter auch größere strukturelle Mängel am Beton des Gebäudes, aufgelistet hatten. Ob diese in irgendeinem Zusammenhang mit dem Einsturz stehen könnten, blieb offen.",0
1936,Der erinnert mich immer an den Witz mit alten Mann und der Henne!😂😂😂,1
1937,Na Herr Neubauer Hat es erkannt die Politiker in Berlin mit ihrem selbstverherrli chten um Gang mir den Bürgern und Frau Merkel mit ihrer alles Besserwisserei ohne Verantwortung für die Eigene Bevölkerung hat das alles hervor gebracht !! Sie haben dem Deutschen Volk geschadet und ihren Eid gebrochen !! Gesamtes Vermögen gehört eingezogen !! Na dann wollen wir mal schauen wie lange noch einer so unverantwortlic h Handelt,1
1938,"Die Delta-Variante breitet sich weiter aus. Die Weltgesundheits organisation glaubt trotzdem an ein Ende der Pandemie - und gibt Tipps, wie man sicher durch den Sommer kommt: https:// kurz.zdf.de/2ja/",0
1939,Wird es bald einen sicheren Impfstoff gegen den Impfstoff von AstraZenica geben?,0
1940,"Diese Dame passt ganz wunderbar ins Gesundheitsministerium.  Kein Wunder,  dass es so miserabel hierzulande rund um diese Corona- Krise aussieht. Bei dem Personal und bei dem Chef des Ganzen",1
1941,Mach mal eben einen auf psychisch und traumatisiert und du hat die Freikarte 🤣🤣🤣 Mega 🤣🤣,1
1942,. Beinahe 70 Prozent der Fußball-Fans sind laut einer Umfrage gegen die Entscheidung der UEFA.,0
1943,"Ich würde sagen, nicht dumm quatschen sondern einfach machen!",1
1944,"Warum nennt man es nicht beim Namen? Wälder brennen NUR weil jemand dort grillt, zündelt oder sonst was macht. NICHT durch weggeworfene Glasflaschen (obwohl man das generell nicht tun soll) Der Wald brennt nicht einfach so weil es heiss ist. Spontane Selbstentzündun g gibts bei Holz nicht. Es sei denn wir erreichen mal Temperaturen von 240 Grad Celsius.",0
1945,"Wichtigere Themen: KATASTROPHE: Astra ..Impfstoff ausgesetzt...Ic h und viel würden JEDE IMPFUNG nehmen. Bekannte machen inzwischen IMPF-TOURISMUS nach MOSKAU...kann das Management einer Regierung noch peinlicher werden? Und erst unsere Hausärzte müssen beweisen, was die staatlichen IMPFZENTREN NICHT Können? 20 % mehr Impfdosen einfach durch eine andere Spritze? Wer hat denn diese Regierung für Millionen beraten? und dann wissen 😪diese tollen Berater so etwas nicht? EIN GLÜCK GIBT ES UNSERE HAUSÄRZTE!",1
1946,"Schon wieder die FDP mit am Tisch, wie schon bei Markus Lanz, bei Maischberger - ich finde schon, dass diese Wirtschafts-Partei bevorzugt behandelt wird. Zur Sache: diese Diskussionen bringen uns leider nicht weiter. Dieses Virus ist verdammt gut, kann sich wandeln wie ein Chamäleon. Wir werden mit Corona leben müssen. So der Laie. Also ich. Wir haben die jährliche Spritze gegen Grippe. So wird es auch bei Covid-19 kommen. Spritze, Tablette...Bringen wir lieber die geplagte Umwelt ins Spiel. Eine weitere Baugrube.  ",1
1947,Die Regierung verpasst eine gute Einnahmequelle! Einfach nur dumm! Konsumiert wird so oder so. Colorado hat im Schnitt 20 Millionen Steuereinnahmen im Monat. Zusätzlich zu den Lizenzen für Vertrieb und Herstellung. Wir lernen nicht von anderen Ländern. Schade...,1
1948,"Habe ich das gerade richtig verstanden? „Wir brauchen nicht nur Häuptlinge, sondern auch Indianer“! Indianer = Untergebene ... wenig qualifizierte.. . Herr Heil, Herr Heil, wenn das die Identitäts- Wächter Ihrer Partei mitbekommen!!",1
1949,"Hirschhausen macht Gesundheit, dann shows, dann gegen rechts, dann macht er auf Umwelt, dann wieder gegen rechts, dann kam Klima und Hirschhausen macht Klima, dann Corona, dann Impfen und gleichzeitig diffamieren der Nichtimpfer, jetzt wird Corona weniger und er macht als Übergang Corona wegen Klima und dann wieder Klima usw. usw.😂",1
1950,Die grünen sid nicht ernst zu nehmen die sollen mal offen zeigen was die für Autos fahren die sollen erst mal lernen die war heutzutage sagen!,1
1951,"Nicht einmal die Schlussfrage richtig verstanden bzw. beantwortet. Die Frage war nicht, mit wem sie gerne weiter Diskutieren würden, sondern wen sie sich als neuen Vermieter wünschten, falls das Haus in dem sie zur Miete wohnen verkauft würde. Dazwischen liegen Welten! Sowas von Realitätsfern, schlecht vorbereitet und ebenso schlecht informiert 🤦‍♀️ Nichts als Schuldverschieb ung bis zum Exess. Man kann sich nur für diese Leute schämen. Sowas möchte ein Land regieren, nachhaltige Lösungen präsentieren, Zukunft gestalten und den Menschen vorschreiben, wie sie zu leben haben? Bitte kommt erst mal in dieser Welt an.",1
1952,Sorry aber das ihr dem ständig eine Bühne gibt ist doch a Witz!,1
1953,"Mit Manfred Weber und Cem Özdemir denkbar unwürdige Kandidaten für einen neutralen Talk, die sind vorgefasst und einseitig, ausserdem ist dieser Hasscodex in Stimme und Sprache dieses Özdemir einer vorurteilsfreie n Diskussion nicht förderlich. Warum werden solche, nicht ohne Grund bei den Grünen elegant abservierten Altkader immer wieder eingeladen und damit zu Unrecht regelrecht hofiert? Falls man Angst hätte vor Andersdenkenden hierzulande, könnte man ja Schweizer oder Österreicher einladen? Also . wieder mal nicht sehenswerte, eintönige Veranstaltung :-(",1
1954,"Das macht wütend ! Mich macht es richtig sauer ! So viel Elend, die Menschen haben nichts und dann ...... Ist die Frau im 8. Monat schwanger ??!!? Geht's noch ? Nicht zu fassen !!! Wer soll das alles zahlen ? Für eine Familien Planung braucht man doch Struktur!! Das macht sauer, ohne Verstand Kinder in die Welt zu setzen und dann jammern! Sollen jetzt andere deren Unvernunft bezahlen ? Deutschland etwa?",1
1955,"Wer hat in der Arena eigentlich das Hausrecht??? Der FC Bayern, Stadt München???? Egal, wer da am Lichtschalter sitzt! Wenn man Eier hat, JETZT ERST RECHT! Gegen die bigotte und korrupte UEFA! Für Diversität! So würden es auch die Spieler sehen!",1
1956,"Thema Schulen: Schüler*innen soll - aus vielen Gründen - unabhängig der Situation und Regelungen in anderen gesellschaftlic hen Bereichen, Präsenzunterric ht ermöglicht werden. Dafür kann man gerne Verständnis zeigen, berechtigt. Jedoch hinterfrage ich dabei Folgendes: Die meisten Schüler*innen können (aus Altersgründen/ auch wegen Impfstoffknapph eit) nicht geimpft werden, dafür soll zweimal die Woche getestet werden. Dieses Angebot nimmt aber ein großer Teil nicht wahr. Gleichzeitig gibt es viele Lehrkräfte an weiterführenden Schule, die zwar gerne Unterricht anbieten, aber dadurch auch gerade nicht sehr geschützt werden. Eine vorzeitige Impfung wird trotzdem von politischer Seite noch nicht mal in Erwägung gezogen, obwohl gerade durch die versch. Virusvarianten nun auch die Gefahr vermehrt durch Schüler*innen in die Schulen getragen wird. Ja, was denn nun, liebe Politik: Sollen die Schulen offen sein oder nicht?",0
1957,War eine sehr gute Sendung. Da wurde mal Klartext geredet.,0
1958,"Experten vermuten, dass die in Indien entstandene Delta-Variante des Coronavirus sich bald weltweit durchsetzen wird. Wie gefährlich ist sie und wirken die Impfstoffe gegen sie? Antworten darauf: https:// kurz.zdf.de/ ZuqG/",0
1959,Man kann nun mal niemanden der 40 Stunden die Woche nur Briefe eintütet und kaum Bildung hat ein Gehalt zahlen welches zum Lebensunterhalt und 2 mal im Jahr Urlaub reicht. Punkt. Da kann man diskutieren wie man will.,0
1960,Jott bewahre uns vor diese grünen Kasperl,1
1961,"Vielen Dank, dass ich meine Rente versteuern darf...da haben sich 50 Jahre lückenloses Arbeitsleben ja voll gelohnt...ungla ublich",1
1962,Die Melkkuh der Welt wird jetzt an eine grüne Melkmaschine angeschlossen. 👏,1
1963,"... das ist eigentlich nur eine Idee vom Ausmaß der Korruption, die in unserem Land leider herrscht! 🤢🤮",1
1964,"Experten kritisieren Ausgangsbeschrä nkungen  Auch die Ausgangsbeschrä nkungen versprechen aus Sicht der Wissenschaftler mehr als sie halten können. ""Die heimlichen Treffen in Innenräumen werden damit nicht verhindert, sondern lediglich die Motivation erhöht, sich den staatlichen Anordnungen noch mehr zu entziehen"", schreiben sie.  ""In der Fußgängerzone eine Maske zu tragen, um anschließend im eigenen Wohnzimmer eine Kaffeetafel ohne Maske zu veranstalten, ist nicht das, was wir als Experten unter Infektionsverme idung verstehen."" Mit Ausgangsbeschrä nkungen will die Politik verhindern, dass sich Menschen zeitweise überhaupt treffen. Aerosolforscher geben Empfehlungen ab  Stattdessen empfehlen die Autorinnen und Autoren mehrere Maßnahmen wie Treffen in Innenräumen so kurz wie möglich zu gestalten, mit häufigem Stoß- oder Querlüften Bedingungen wie im Freien zu schaffen, effektive Masken in Innenräumen zu tragen sowie Raumluftreinige r und Filter überall dort zu installieren, wo Menschen sich länger in geschlossenen Räumen aufhalten müssen - etwa in Pflegeheimen, Büros und Schulen.  ""Die Kombination dieser Maßnahmen führt zum Erfolg"", heißt es weiter. ""Wird das entsprechend kommuniziert, gewinnen damit die Menschen in dieser schweren Zeit zugleich ein Stück ihrer Bewegungsfreihe it zurück."" Zu den Unterzeichnern zählen der Präsident der Gesellschaft für Aerosolforschun g, Christof Asbach, Generalsekretär in Birgit Wehner und der frühere Präsident der Internationalen Gesellschaft für Aerosole in der Medizin, Gerhard Scheuch. (dpa/ank)",0
1965,"Meiner Meinung nach haben viele Bundes- aber auch Landespolitiker keine Ahnung mehr, was vielen Wählern beschäftigt, welche Sorgen und Wünsche sie haben. Man sieht es an der Diskussion um die CO2 Steuer und die damit verbundenen Preissteigerung en bei Kraftstoffen und Heizen. Der SPD wird beispielsweise hat plötzlich scheinbar ihr Herz für Mieter (50 Prozent des CO2 Preises für Heizung soll nun der Vermieter bezahlen) und für Autofahrer (es darf nicht weiter an der Spritpreisschra ube gedreht werden), obwohl sie selbst genau dass beschlossen haben. Da sind die Grünen zwar ehrlicher und fordern eine Benzinpreiserhö hung um 16 Cent, haben aber trotzdem keine Sicht auf das, welche Folgen die Erhöhung für Pendler und Menschen, die im ländlichen Raum oftmals weite Wege zum Arzt, Schule oder zum Einkaufen haben.",0
1966,"Meine Idee: Bedingungslose Grundsicherung einführen.  Jeder, der keine Arbeit hat - aus welchen Gründen auch immer - erhält ohne wenn und aber die Grundsicherung.  Und schon müssen die Gehälter vom unteren Ende her steigen.  Langfristig dringt diese Steigerung immer weiter nach oben durch.",0
1967,"Glückwunsch Italien, Mega-Respekt Österreich. Und mal wieder ein total wirrer und überforderter Bela R.",1
1968,"Bloß gut, dass das mit den Kassen aufkam. Sonst hättet ihr kein Thema zum Motzen gell... ihr Motzbacken 😀",1
1969,Lasst Ungarn in Ruhe.Die wissen was sie wollen. Löst diese TEURE EU auf. Dann wird es auch wieder ruhiger. Überteuerter Haufen Nichtsnütze. 👎,1
1970,Warum werden nicht die Spitzenpolitike r der gewählten Parteien aus Sachsen-Anhalt eingeladen? Das wäre doch viel angebrachter gewesen. Ein Sascha Lobo ist jedenfalls kein Mehrwert für den ÖR-Rundfunk und unserer Gesellschaft.,0
1971,Kinderkram....l ächerlich so einen Aufstand zumachen ....da gibt es wirklich grössere Probleme in unserem Land .....,1
1972,30 Jahre wegen Steuern?!?! und das im 🇺🇸 knast ‼️ 🧠🥊,1
1973,"21% on Sachsen Anhalt schon. Zweitstärkste Partei, wird aber ignoriert.",0
1974,"Die Einschränkung von Freiheiten dient der Vermeidung von Erkrankungen und Todesfällen. Nur dadurch legitimiert sich diese staatliche Maßnahme. Deshalb muss jeder, der Gesundheit und Leben anderer nicht mehr gefährden kann, seine Freiheit zurückbekommen. Wer sich ungerecht behandelt fühlt und Geimpften ihre zurückgewonnene Freiheit nicht gönnt, sollte sich vielleicht mal fragen, welchen Vorteil er hätte, wenn sie ihnen verwehrt bliebe.",0
1975,"Das Thema Corona langweilt wohl den Bürger 😂. Dann schnell wieder das Flüchtlingsthem a aufgegriffen. Und wenn das auch wieder bis zum letzten durchgekaut wurde, dann beschwören wir wieder die Klimaapokalypse herauf. Das kann man dann bis zum Herbst ausschlachten. Bis dahin wird wohl dann eine neue Coronamutante gefunden sein und das ganze geht von vorne los!!! Und damit kein Misverständnis aufkommt: Ich bin kein Corona oder Klimaleugner und ich finde es auch nicht lustig, wenn Menschen im Mittelmeer ersaufen! Allerdings nervt das zwangsfinanzier te Staatsfernsehen mit immer dem selben Quark, an dem der Gebührenzahler letztlich eh nicht's ändern kann.",1
