,Unnamed: 0,comment_text,Sub1_Toxic
2559,2499,@USER 890000 alleine 2015 und in den folgenden Jahren immer über 200000 also müssen wir jedes Jahr nur eine neue Stadt wie Bonn oder Bielefeld bauen? Alles kein Problem 😂😂😂,1
1100,1673,@USER kannst du dann ja indem du widersprichst!! Aber nehmen würdest du eines oder lieber sterben?,0
900,1368,@USER ja @USER! Reicht das als seriöse Quelle? Das ist der Oberbürgermeister von Tübingen!,0
1659,2531,Pferd wer fliegt?,0
2348,1881,"Wozu EU Wahlen wenn man dann Frau von der Leyen auf den Spitzenposten schiebt, der ihr gar nicht zusteht, warum nicht gleich die Kanzlerin selbst. So werden die Posten hin- und hergeschoben ohne Rücksicht auf Verluste - Augen zu und durch. Wundert es wem warum die Volksparteien immer mehr abschmieren in der Gunst der Wähler. Das war nicht nur unmoralisch was sich der Rat vom EU Parlament geleistet hat - das war auch Betrug am Wähler und ganz einfach schamlos.",1
1011,1546,"Was ist eigentlich aus dem ver-sprechen der Politik, der sogenannten Mietpreisbremse geworden?",0
2703,328,"@USER ist der Teddy auf ihrem Profilbild, noch vom ihrem letzten Bahnhofsklatscherbesuch übrig geblieben?",1
321,491,"@USER dazu kommt ja noch, dass das Einkommen des Hinterbliebenen voll an die Witwen/r Rente angerechnet wird und die Rente um diese Summe gekürzt wird. Auch das eine Witwe oder ein Witwer der noch relativ jung nur eine kleine Rente, d.h. befristet auf 2 Jahre nur bekommt.",0
2123,1251,Kommrntare zu diesen #TATSACHEN und #FAKTEN werden NICHT gelesen ! ⛔ werden IGNORIERT ! ⚠ und Tschüss ! ⚠,1
1014,1549,Es gibt c. 6-7 Millionen SCHÜLER in Deutschland.Davon demonstrieren dann c. 3-4 % freitags während der normalen Schulzeit.Es gibt eine Schulpflicht und kein Streikrecht für Schüler im Gesetz! Demonstrieren können alle gerne ausserhalb der Schulzeit! Gesetze und Regeln gelten für ALLE! Ohne sie kann keine demokratische Gesellschaft vernünftig existieren.Ich selbst bin 63 Jahre und finde jugendliches Engagement gerade bei politischen Themen sehr gut. Selbst habe ich früher gegen den Vietnam Krieg usw. auch demonstriert. Der grösste Teil der Schüler beteiligt sich aus gutem Grund nicht vormittags an den Demonstrationen! Das finde ich gut. In Detmold demonstrieren Schüler waehrend ihrer Freizeit!(laut Bericht der Lippischen Landeszeitung)! Das finde ich ehrlich und überzeugend,0
2222,1518,@USER Wussten Sie nicht - schon klar - bitte selber googl.Oder können Sie das auch nicht???,1
503,765,@USER Was ist denn daran so lächerlich? Haben Sie Argumente?,0
1254,1914,oh Spahn sage nie Freiheit einschränken bei so einem Thema..,0
2281,1700,Und überhaupt...wenn ich Spahn schon sehe...🤢,1
1962,767,@USER -- h ARD !! 🤣,1
281,423,"@USER und der Fremdschaftsfaktor, der etliche Rentner hier im Müll sammeln lässt ist mir persönlich sehr symphatisch und Frau Merkel zittert nicht umsonst",0
2254,1618,"@USER, ich würde ihren Kommentar gerne verstehen. Aber ich spreche nur Deutsch, Englisch und Französisch. Kauderwelsch ist leider nicht dabei.",1
904,1375,"@USER Hat sich ziemlich Zeit gelassen, Dein Kragenplatzen. Ich habe mit rückständigen Menschen nichts am Hute, und am wenigsten interessiert mich deren Nationalität, stehe ich vor einem A-loch, frage ich nicht nach seinem Pass, spielt keine Rolle. Und ich bin Anfang der siebziger Jahre in Hannover geboren worden, ich komme aus dem Uterus meiner Mutter, DAS ist meine Herkunft, und niemand schreibt mir vor, ob ich Deutschland als meine Heimat betrachten darf oder nicht. Schöne Grüße.",0
705,1060,"Zu dem ähnelt das Menschenbild, was die AfD und Co hat von den Flüchtlingen, Migranten, Muslimen und Ausländern stark dem Menschenbild der NSDAP aus dem 3. Reich.",0
930,1416,"@MEDIUM aber leider schade, dass nur einer davon da ist, der wird dann wieder von allen angegriffen.",0
1107,1686,Lobiisten Industrie und Politiker,0
2001,919,Vielen Dank auch für das Loeschen meines Kommentars. So wurde aus dem '@MODERATOR' geistig ein tiefes 'Plastal'.,1
2200,1458,Ich dachte die SPD ist in der Regierung seit vielen Jahren? Wer hat den die Wohnungen verkauft? Und wer möchte Millionen Flüchtlinge in Land haben? Und jetzt Familien Nachzug ohne Bleiberecht? Das da der Wohnraum knapp wird ist ja wohl das kleine 1x1 ...der Makler wird bezahlt so oder so es gibt immer Wege ein Gesetz zu umgehen.... Wahlkampf mehr nicht.... und die ARD Unterstützung ist der SPD und den Grünen sicher ... BETREUTES Denken 🤔,1
346,541,Genauso gefährlich wie linker!,0
236,356,@USER Ja und an die Entwicklung der Geburten denkt auch keiner Die Ausländer Zeugen 4 bis 5 Kinder die Deutschen 1 bis maximal 2 Kinder so das in 30 Jahren viel mehr Ausländer als Deutsche in diesem Deutschland leben .,0
587,883,alles unbekannte Gäste/in heute was ist los...,0
1742,130,"warum nur machen alle so eine betroffenheitsfratze, das regt doch sofort zum umschalten an. kann man nicht ein paar freundliche beispiele bringen, um nicht das gefühl zu haben, dass wir morgen alle sterben müssen. wer versorgt denn dann die neulinge hier? hmm - für mich ist der HR ein viel positiverer Sender als der WDR, wo jeden abend auch im vorabendprogramm rumgefeeeenst wird.",1
3105,1479,"Das finanzielle mal hin oder her, außerdem ist es doch viel schöner die Zeit mit seinen Kindern zu verbringen als mit lauter verhaltensgestörten Person in Berlin😂",1
2113,1226,"Och Reil, der in einer völkischen, Blut- und Boden Partei sitzt... verurteilt den Iran... und die muslimischen Mitbürger... Tja....",1
66,99,Das hat auch mit der vielen Werbung in den Medien zu tun. Auch für die Themen der Grünen müssen viele Bäume sterben. Das ist natürlich bei den Grünen etwas anderes,0
2041,1025,@USER .Genau die werden mitten in den Wald gestellt .Grüne waren auch dafür den Hamberger Forst abzuholzen als sie noch unter Rot Grün regiert haben. Na noch fragen @MEDIUM,1
957,1459,@USER niemand wird Sie vermissen.,0
3192,1743,@USER da spricht ein Experte hahahaha,1
2011,953,Der altmeier auch von der CDU,1
488,743,So schaut die Realität aus: https://www.bz-berlin.de/berlin/kolumne/so-verhindert-rot-rot-gruen-ganz-aktiv-den-wohnungsbau-in-berlin?fbclid=IwAR0YlENHpg3gtEvIGViZueghHqEo4_zIDGXrrDQNhA4YF34JKWgVCRQmk00,0
1735,114,"@USER es sind 3 anstriche, wo ist das problem? wo ist Ihr erleuchtender beitrag???",1
2920,980,@USER genau. Und dann findest keinen Parkplatz vor der Tür 😂😂,1
3345,2157,Nicht dieses Knäckbrot KGE NO PLEASE ich bekomme einen Pickel...DOLL,1
2252,1610,"Man muss nur das richtige Framing benutzen "" das gute Organspenden- Zwangs Gesetz"" dann klappt es auch.",1
318,488,Und dann verweise ich mal auf unseren Artikel 14 GG. Artikel 151 der bayrischen Verfassung finde ich da aber noch witziger.,0
780,1171,@USER und die Fortsetzung findet hier mit den meisten Beiträgen statt.,0
1765,199,"@USER selten so einen bescheuerten Kommentar gelesen. 🤦‍♂️ Markenunternehmen: producing in China, Thailand, Bangladesh etc. Massenmarkt und Überproduktion beherrscht das Diktat der Preise! Mit welch einer Unterbelichtung konkurrierst du?",1
2851,750,Tausendfünfhundert likes!!!,1
1391,2136,@USER das glaube ich aber nicht,0
782,1175,"Also, Sie wissen es schlichtweg nicht, meine Frage zu beantworten und meinen auch noch, Wissenschaftsfeindlichkeit und Akademikerbashing betreiben zu müssen. Damit verletzen Sie genau jenen Kernwert einer modernen Demokratie, den ich gemeint habe, nämlich die Anerkennung der Gleichwertigkeit aller Menschen.",0
3123,1528,"Die AfD sind genau so neoliberal und kapitalistische Zerstörer unserer Heimat, wie die CDU, CSU, FDP, SPD und Grüne auch.",1
2256,1621,Bei der Frage zur Enteignung zeigen alle Parteien wieder ihr wares Gesicht ! Bloß nicht den großen Unternehmen an die Wäsche gehen !😡,1
338,524,"@USER, das kann man grundsätzlich ja hinterfragen. Immerhin werden Norweger eher Lachs denn Heroin schmuggeln. Aber gerade im Bereich der Gewaltkriminalität lässt sich da nichts durch die Herkunft erklären. Das Alter ist ein viel maßgeblicherer Faktor. Daher kann die Heimat nicht über eine angebliche ""Kriminalitätsaffinität"" beschrieben werden. Denn die Deutschen selbst sorgen bestens selbst für das Gefühl der Unsicherheit. Deutschland würde auch nicht sicherer, würde man sämtliche Migranten hinauswerfen.",0
1410,2162,Ich bin eindeutig für den Gesetzesentwurf! Einem Toten nützt ein Organ nichts mehr. Es wird verbrannt oder zerfällt zu Staub! Andererseits kann es Leben retten und jeder Bürger sollte sich dem Leben gegenüber verpflichtet fühlen. Eine Regierung ist für das Allgemeinwohl zuständig! Da es ein Widerspruchsrecht gibt wird keiner eingeschränkt!,0
2673,225,"Dieser, fast religiöse Wahn so mancher Kinder ist nicht mehr normal.",1
505,770,"das man mehr Zeit hat für Organspende dafür der Hirntod, eigentlich logisch,..nicht rückführbar..",0
3057,1356,"Frau Barley,fehl am Platz,blablablabla.......Die soll mal mit 1000Euro auskommen,Schlaumeier.",1
2077,1139,@MEDIUM Glauben Sie im Ernst was Sie da von sich geben ? Jeder mit ein bisschen Resthirn sieht was da vor sich geht. Allein schon die große Anzahl der Einladungen an die grünen Vaterlandsverräter spricht eine deutliche Sprache. ARD und ZDF: Betreutes Denken mit Zwangsgebühr.,1
2248,1597,Journalistin. Aha die spielen sich ab und zu auf wie Fall mollath und bestätigen sich als Psychologen.,1
2295,1741,DU Lebst...!!!,1
2757,472,"Links gegen Rechts..., Rechts gegen Links! Ich lehne mich zurück und sehe mir die Schlacht an... 😉😂 Beide Seiten kranke Spinner!",1
201,299,@USER Großbritannien hat das Schengener Abkommen überhaupt nicht ratifiziert und angewandt. https://www.schengenvisainfo.com/de/staaten-des-schengen-raums/,0
2995,1200,"@USER Kennen wir uns?Ich glaube nicht .Professor,Dr.? Oder einfach nur.. . .....!",1
1855,464,Flinten Uschi nein danke die nächste EU Wahl nein danke. Diesmal meine Lieben EU-Politiker habt ihr eure Maske fallen lassen und deshalb werde ich nie wieder zu einer EU-Wahl gehen danke dafür,1
713,1075,"@USER, warum wählt man eine Partei, die den Tod von Menschen in Deutschland willentlich in kauf nimmt?",0
2921,981,@USER genau......bei den Spendern steigt plötzlich der Blutdruck und schwitzen stark.....was bei einer normalen OP als große Schmerzen gedeutet wird.....und warum werden die Menschen angeschnallt !??,1
2734,412,Bei dieser Frau gibt's nur eines: STEUERN - BEVORMUNDUNG - STRAFEN - FAKE - POPULISMUS - KLIMA … und in Hamburg gibt's nun „grüne“ Abgeordnete in salafistische Organisationen was zur Spaltung der Partei führte. Extremistische Tendenzen bei den Grünen scheinen aber im ÖR nicht einen Artikel wert zu sein.,1
2849,740,Wo Arbeiten die Politiker Hart ! Im Bundestag kommen un gehen die wann sie wollen manche schlafen bei Debatten naja bei so harten Büffets und Fresseinlagen kann man auch verstehen . Die müssten alle nach 4 Jahren wieder in Ihre alten Jobs zurück. Ohne Pensionsansprüche,1
2406,2023,"@MEDIUM Möchten Sie nicht gerne bei Fakten bleiben, damit Sie nicht als Lügenmedien bezeichnet werden können? Schauen Sie doch mal hier: ""Hirntod ist nicht gleich Tod Der Hirntod bedeutet nicht zwangsläufig, dass jemand tot ist, erläutert der Philosoph und Ethikexperte Professor Dieter Birnbacher. Es gibt dennoch gute Gründe, am Hirntodkriterium für die Organentnahme festzuhalten."" https://www.aerztezeitung.de/politik_gesellschaft/organspende/article/879725/organentnahme-hirntod-nicht-gleich-tod.html",1
2871,811,"@USER Weisst Du @USER, Dein Bedauern oder nicht-Bedauern kannst Du Dir sonstwohin schieben. Deutschland ist MEINE HEIMAT, da können sich die völkischen Neo-Eugeniker auf den Kopf stellen und mit den Füssen wackeln. Und ich LIEBE meine Heimat. Und genau deshalb verteidige ich auch meine demokratische und wundervolle HEIMAT gegen Menschen, die sich ein Deutschland von 1950 oder 1960 oder gar 1940 zurückwünschen.",1
2809,614,@USER Intelligenzneutralitäts Kommentar! 100% Aluhut!,1
1377,2112,"@USER Wer ""schlachtet"" die Mieter aus? Die wollen ja schließlich auch nicht in heruntergekommenen Barracken wohnen",0
555,841,"genau. wenn das kind in den brunnen gefallen ist, ist das immer eine gesellschaftliche aufgabe. bestes beispiel: 2008, als die banken von den gierigen bankern in die sch...e geritten wurden. da war es aufgabe der öffentlichen hand, die banken zu retten. währenddessen haben sich diejenigen, die sie reinritten mit ihren millionenabfindungen die hände gerieben. jetzt lasst mal die immobilienhaie in den dreck reiten. mal sehen, wer dafür verantwortlich gemacht wird. wollen wir wetten?",0
3134,1570,"Die sind alle bekloppt,,,,",1
2188,1425,@USER zu einfach 😁,1
2019,964,"Das Problem beim Kommunismus ist, dass ihm irgendwann das Geld anderer Leute ausgeht. So auch hier, beim Kryptokommunisten Habeck und seinen Parteigenossen. Bin wirklich gespannt, wann der dumme Michel erkennt, welcher Schlange er da seine Stimme gegeben hat und zu geben gedenkt. Dass er es erkennen wird, ist garantiert. Denn irgendwann ist jeder dran Opfer zu bringen, wenn es darum geht, Deutschland klimaneutral werden zu lassen. #FCKGRN",1
2984,1168,JA - Wir Klugen wählen SPD !!!,1
2404,2017,Der Umweltexperte Markus Lanz kann uns das also genau erklären?,1
1267,1937,"Sehr gut analysiert - bin ich vollkommen konform....! Aber @USER bitte das nächste Mal mit einer orthographischen, einigermaßen korrekten, Schreibweise......Danke!",0
276,416,"Es wäre doch schon arg billig wenn man über Populismus redet und die Partei die man (und sich selbst) damit in Verbindung bringt, nicht zu Wort kommen lässt.",0
757,1135,Eine Rechnung von mindestens 100 Mrd pro Jahr.,0
1328,2044,@USER Was hat denn Ihre AFD bist jetzt so gebracht. Hass und Hetze schaffen keine Kitaplätze... bekämpfen nicht die Altersarmut....zahlen keine fairen Löhne.... bessern keine Straßenlöcher aus....bezahlen keine Pflegekräfte...schaffen keinen bezahlbaren Wohnraum. Bisher hat die AFD zu diesen Themen noch gar Ideen vorgelegt.,0
1805,324,"@MEDIUM Wenn Sie als objektive Presse, die sich an Fakten zu halten haben, da Sie auch einen BILDUNGSAUFTRAG haben, sich Pro-Organspende aussprechen sollten, muss man sie entweder der Organ- und/oder PharmaMafia zuordnen oder aber als Lügenpresse bezeichnen bzw erkennen, dass Sie Ihrem Auftrag nicht gerecht werden können. Ihnen würde dann Unfähigkeit attestiert. Alles nicht wirklich nett!",1
1670,2548,"@USER Das ist das Einzige was kommt. Neid? Darum geht es nicht, das ist nicht mal ein Argument. Hier in unserem Land gibt es knapp 1/3 der Leute, die später in Altersarmut rutschen. Wir müssen es hinbekommen, dass JEDER im Alter ein Leben in Würde leben kann.",0
1605,2452,"@MEDIUM liebe Redaktion! Vielen Dank für Ihre Antwort! Ich bin ein Mensch, der ebenfalls eine begründete Meinung immer wieder vorträgt. Allerdings sollte man das Thema Kulturmarxismus durchaus mal diskutieren. Es ist ja nicht nur das Männer gegen Frauen ins Feld geführt werden, sondern auch die Generationen Alt gegen Jung. Mit dem Begriff Verschwörungstheorie würde ich vorsichtig umgehen, denn viele Politiker, die früher Marxisten waren, sind in der Mitte der Gesellschaft angekommen. Und auch die Frage, ob für vieles der Staat einspringen soll, zeigt eher in Richtung Etatismus. Es wäre nicht schlecht, wenn mal eine Diskussionssendung in diese Richtung mal stattfinden würde. Dann kann man gerne über solche Themen kontrovers diskutieren. Ich sehe durchaus, dass hier Aufklärungsbedarf besteht. Denn es ist bekannt, dass die Frankfurter Schule starken Einfluss auf die Achtundsechziger Generation hatte. Und ich selbst sage: die Achtundsechziger waren für die Republik nötig. Die Übertreibungen, die mittlerweile stattfinden, sind allerdings auch ein Ergebnis dieser Beeinflussung der Frankfurter Schule.",0
3394,2302,"@USER wo sonst bekommt man stütze von staat? Ich wäre doch total bescheuert wenn ich das geld nicht annehmen würde. Mein Rhythmus siet so aus , halbes jahr hartz4 4 spaaren dann paar monate ab nach thailand 👍",1
3111,1491,"@USER 400 Deutsche mit dunklen Bärten ..:-D Ja sorry, dann muss das eine Hippster-Versammlung gewesen sein.",1
2883,853,"@USER Auf die Tränendrüse drücken, das können SPDler ! Bald gehen diese Kinder sicher auf ein Elite Internat. Dieses Klientel geht aus Egoismus der eigenen Befriedigung arbeiten , statt ihre Kinder selber zu erziehen. Leisten können sie sich es ja . Während andere zwingend arbeiten müssen.",1
