,comment_id,comment_text,Sub1_Toxic,Sub2_Engaging,Sub3_FactClaiming
2275,718,"Not a good idea! In consequence, many sellers will save the broker or lose money. An example, my property is worth 400k. The marker gets 30k so the selling price is then 430k. Finally, many sellers will try to get a price between 400k - 430k or they hit the higher broker fee on the VK. Even if the sellers (as Barley thinks..) would then sell for 400k, so the demand would increase, because then more buyers could allow themselves this property. That would then again mean that the seller will be burdened here and no one would save anything in the end. Listen paradoxically—is it also! Addition to the example, as well as if more buyers can allow the property for e.g. 400k (370k for property 30k for brokers) then then, according to the laws of the market, of course also the price rises again, because the demand then makes no sense. In any case not social & land politics. Larger opportunities can be seen here rather with the floor speculators - who can then sell again poor birds - but still have an incredible value of the introduction - but the Sc makes a lot of time.",0,1,1
2276,2520,"I'm just 6 times my mother and I have 3 grandchildren, and I can't ask myself any questions about what's in the media every day!",0,1,1
2277,1104,"@USER I find your comment embarrassing. Instead of writing such an innocuous comment as a woman, you just have to make a sound argument.",0,0,0
2278,85,"If managers take an annual salary of 38 million, a company pension of 4200 euros a day, then in this country nothing is right anymore, people who keep up the drive of the state with your weakly paid labor force, should accept these injustices, no it is a shame in the treatment of these people!",0,1,1
2279,2991,"Oh, it's very clear that AfD politicians have purest blood and soil thinking like the Nazis. Nothing else is being postulated here in a folk-racist manner. @MEDIUM, that's okay for you, right?",1,0,0
2280,375,Please this is comedy what she doesn't do cabaret...,0,0,0
2281,2497,"by the way, 54.1% are against asylum policy - I always have to laugh when I see ""we are more"" signs :D",0,0,1
2282,1026,A big deficit in this republic. The many regulations that are different in every federal state. How should Europe work if it doesn't even work in Germany. That takes all decades until something is regulated.,0,1,1
2283,2457,@USER This will never happen. The guy can afford excellent care,0,0,0
2284,1770,No question - always bad when a person is so young and dies that you can use your organs as donor organs...but not using intact and available donor organs for any moral reasons is nothing more than wasting resources.,0,0,0
2285,2781,@USER by their comment clearly to recognize who is doing what here 😉,0,0,0
2286,330,"Sorry, but that's really whining at a high level. There are a few million people in the country who are born as German and are disparaged as soon as they come out or express an opinion that displeases a German of the old federal states as Ossi, dark German and thus as stupid, backward directed etc. But they are not in the permanent howling mode. The victim role brings one forward today, therefore they use it. Best example Jussie Smollett",0,1,0
2287,1794,"@USER my children are grown up and make their own decisions. and for my children it is in the next generation. this is not a clan position, but the one of MIR. I agreed to disembowel after heart death - to the conditions that my remnants should also be immediately disposed of at hospital costs. why should the members freeze the rest. so use real or big business. here again an article to remember, the latter underlines: https://www.fnp.de/frankfurt/geschaeft-medizintouristen-frankfurt-boomt-10482933.html bring these people organs with them?",0,1,1
2288,2023,"So I'm not laughing at England, rather about the EU, which seems to be so united.",0,0,0
2289,2212,"@USER, not the media have made the AfD strong, but the inability of the established politicians and the forgetting of the one people. The media have tried for years to ignore the AfD. For 4 months Guido Reil is the only AfD politician who is invited to the public legal channels and has been invited.",1,1,1
2290,2050,The EU is so divided if the English were to wait and join the EU election it would accelerate.,0,0,0
2291,2824,@USER I wouldn't smoke so much and besides there are damn good doctors in Germany who can treat their problem well -,1,0,0
2292,2695,@USER why couldn't she name them in the evening? Except to play the replay loop of Mrs. Bearbock. And she also has after 20 min. in a talk show only the eternal same sayings... preferably it is the Greens when they can skyrocket Habeck - but is that politics? Oh gray!,0,0,0
2293,1246,"Politicians who get on the plane quickly can ev by train, also applies to holidaymakers - must be Formula 1 - 5 - these huge cruise ships / steamers for the holiday - tankers that produce an oil spill in the sea - more and more ski descents in the mountains - more and more monocultures - more and more plastic waste, there must be a rethink, away from the throwaway society, but that is apparently demanded by the species *human* too much",1,0,1
2294,1920,@USER I'm not so sure yet. I hope the resurrection is only possible with the mind. The body itself is only a projection of the mind. One will probably only be smarter when the time comes.,0,1,1
2295,510,"Google sometimes helps in a profane way: ""Gypsy children"": 24500 Results ""Jew children"": 14900 ""Negro children"": 16300 ""Turkish children"": 6700 ""Poland children"": 736 ""Italian children"": 488 ""Japanese children"": 0 ""Brazilian children"": 0 After all, Turks are still a bit better than the two in the top places. Juchu.",0,1,1
2296,1799,and these belong to the Inner Circle: https://www.nordkurier.de/politik-und-wirtschaft/drk-blutspenddiensten-unterdruck-2032358406.html,0,1,1
2297,1183,"What do they always talk about unequal pay ? In every company with a tariff there is equal money for the same work, whether man or woman.",0,1,1
2298,3042,@USER you mean like 1933?,0,0,0
2299,680,City isn't the same as town.,0,0,1
2300,245,Subject is selected to make quota,1,0,1
2301,3153,"@USER So you mean you're ""anti-alien"" if you want to get rid of criminal, or Islamic-fascist immigrants?Ih would stop with such killer phrases, because that also contributes to escalation.",1,0,0
2302,583,"@USER where else do you get support from state? I would be totally stupid if I didn't accept the money. My rhythm is so boiling out, half year hardz4 4 pairs then couple months from to thailand",1,0,0
2303,1089,I didn't know how many frustrated men are here...,1,0,0
2304,3079,@USER ne the choose the butcher from the will experience,0,0,0
2305,2658,If I listen to the voters who say they're going to look like or how sympathetic a politician is to you then I wonder they're still clean those voters,1,0,0
2306,2231,"@USER, you can also call it inventions. Especially for you who want to believe every populist crap. In ""his"" city nothing is buried but the dog.",1,0,0
2307,471,Pure POPULISM......mainly ratings......,0,0,0
2308,2637,@MEDIUM Probably rather a different understanding of sarcasm.,0,0,0
2309,811,"Apparently, it's not the other way to put a stop to the greed for profit. Some people don't like it here. But if the Ottonormal consumer can't afford an apartment anymore, something has to happen.",0,1,1
2310,2686,"Guns? Perhaps what, the Merkel / coalition agreement sold to the war in Yemen and the Greens will still coal with them?",1,0,0
